title,ratings
Here Come the Videofreex,
Here Come the Videofreex,
Talking About Trees,
Heimat Is a Space in Time,
The Painting,
Ski School 2,
Vacuum,
The Components of Love,
The Flight Before Christmas,
"Little Brother, Big Trouble: A Christmas Adventure",
"Little Brother, Big Trouble: A Christmas Adventure",
Jungle Jack 3,
Jungledyret Hugo - den store filmhelt,
Aradhana,
Johnny Was,
Jonah: A VeggieTales Movie,
To Rob a Thief,
From Dusk till Dawn: The Series,
Devil in the Flesh,
Jönssonligan spelar högt,
Les Misérables,
Mothra vs. Godzilla,
"Godzilla, King of the Monsters!",
Dreams,
Godzilla,
King Kong vs. Godzilla,
Kagi Dorobō no Method,
Gun Shy,
Sailor Moon R: The Movie,
In Family I Trust,
Heaven Can Wait,
Magic Tree House,
Magic Tree House series,
A Certain Magical Index: The Movie – The Miracle of Endymion,
Khiladi 786,
Joe Versus the Volcano,
Shooting the Mafia,
Metropolis,
Metropolis,
The Spirit,
Sin City: A Dame to Kill For,
Sin City,
Brother Bear 2,
Alpha and Omega,
Knerten,
EuroTrip,
EuroTrip,
EuroTrip,
One Million Years B.C.,
The Three Lives of Thomasina,
Jason and the Argonauts,
Pete's Dragon,
L'Annulaire,
A Magician Home Alone,
La Tía Tula,
Warriors of the Rainbow: Seediq Bale,
Cape No. 7,
Autumn in the Vineyard,
Gourmet Detective,
Gourmet Detective: A Healthy Place to Die,
"Signed, Sealed, Delivered",
The Sower,
Brotherhood,
Boredom in Brno,
Steel,
Le scaphandrier,
The Other Side of November,
Of Ink and Blood,
Of Ink and Blood,
Of Ink and Blood,
Fair Sex,
Emma.,
Text,
The Last Legion,
Dragonheart: A New Beginning,
Hercules Unchained,
Hercules,
Mickey's Magical Christmas: Snowed in at the House of Mouse,
Minari,
The Lucky Star,
Germany in Autumn,
Germany in Autumn,
Germany in Autumn,
Germany in Autumn,
No Time to Die,
Knight Rider 2000,
Raya and the Last Dragon,
Winnie the Pooh,
Moana,
Big Hero 6,
South of 8,
Fletcher and Jenks,
South of 8,
Love's Unfolding Dream,
Taking Woodstock,
The Ice Storm,
Brokeback Mountain,
The Wedding Banquet,
Billy Lynn's Long Halftime Walk,
Eat Drink Man Woman,
Father Knows Best Trilogy,
"Lust, Caution",
Life of Pi,
"Crouching Tiger, Hidden Dragon",
Hulk,
One Way,
Main Khiladi Tu Anari,
Capital in the Twenty-First Century,
Titanic,
An Ideal Husband,
Titanic,
Twister,
Speed 2: Cruise Control,
Speed,
Lara Croft: Tomb Raider – The Cradle of Life,
Kangaroo Jack,
From Language to Language,
Rurouni Kenshin film series,
Rurouni Kenshin: Densetsu no Saigo-hen,
Rurouni Kenshin: Kyoto Inferno,
Rurouni Kenshin,
More Than Blue,
Ghulam,
After This Our Exile,
Happily N'Ever After,
Open Water 2: Adrift,
Night Eyes 4: Fatal Passion,
Ninaithale Inikkum,
Thillu Mullu,
The Adventures of Rocky and Bullwinkle,
Cousin Bette,
Oh My Friend,
You Are the Apple of My Eye,
Paju,
Special Actors,
One Cut of the Dead Mission: Remote,
One Cut of the Dead,
Passion,
The Dawns Here Are Quiet,
White Bim Black Ear,
Silk,
Black Hunters,
Clandestine Childhood,
Young and Wild,
Bloodsport,
Pyaar Impossible!,
Raid,
Return to Nim's Island,
Wide Sargasso Sea,
Ricky Rapper,
"Ride, Rise, Roar",
The Lacemaker,
Roxy Hunter and the Mystery of the Moody Ghost,
Sita Sings the Blues,
Assassination of a High School President,
Sex and the City 2,
Sex and the City,
Saint Dracula 3D,
The Dangerous Lives of Altar Boys,
Hobbit,
The Last Unicorn,
Hobbit,
The Last Unicorn,
The Stig-Helmer Story,
The ABCs of Death,
V/H/S/2,
The ABCs of Death,
The ABCs of Death,
The ABCs of Death,
Shaadi Ke Side Effects,
Hindi Medium,
Whiteout,
Total Recall,
Live Free or Die Hard,
Underworld,
Underworld,
Underworld: Evolution,
Geri's Game,
Ratatouille,
Lobos de Arga,
Emotional Arithmetic,
Son of Sardaar,
Franz,
Franz,
Final Fantasy: The Spirits Within,
Skateland,
So Won,
Let There Be Light,
On Deadly Ground,
Stepping Out,
Ben-Hur: A Tale of the Christ,
Surviving Progress,
The Guyver,
Love Potion No. 9,
Table No. 21,
The Legacy of the Bones,
Palm Trees in the Snow,
Tengo ganas de ti,
Three Steps Above Heaven,
The Invisible Guardian,
Brain Drain,
Behind Enemy Lines: Colombia,
Tetsujin 28: The Movie,
The Better Angels,
The Sign of Four,
The Hound of the Baskervilles,
The Royal Scandal,
The Central Park Five,
The Delicate Art of Parking,
The Girl in the White Coat,
Dragon Ball Z: Super Android 13!,
The Mystery of Edwin Drood,
The Nut Job,
The Prince and the Surfer,
The Prince and the Surfer,
Sundays and Cybele,
The Well-Digger's Daughter,
They Might Be Giants,
The Lion in Winter,
Thillu Mullu 2,
Tim and Eric's Billion Dollar Movie,
Tim and Eric's Billion Dollar Movie,
Eating Out 2: Sloppy Seconds,
Treffen in Travers,
The Tragedy of Man,
Graffiti Bridge,
Under the Cherry Moon,
Ullam Ketkumae,
Dhaam Dhoom,
Unrest,
Ostwind - Der grosse Orkan,
Lonesome Ghosts,
Three Little Pigs,
Babar: The Movie,
Battle Royale II: Requiem,
Lotta & die frohe Zukunft,
Lassie Come Home,
Bleach: The DiamondDust Rebellion,
Balalaika,
Yamla Pagla Deewana 2,
"Victor ""Young"" Perez",
Bang Rajan,
Omen III: The Final Conflict,
Alien Nation,
Beowulf & Grendel,
Learning to Skateboard in a Warzone (If You're a Girl),
Learning to Skateboard in a Warzone (If You're a Girl),
Under the Stars,
Mulan II,
The Lion King II: Simba's Pride,
Guide,
Crusoe,
The Human Centipede,
The Human Centipede 3,
The Human Centipede 2,
Firestorm,
Crayon Shin-chan: The Legend Called: Dance! Amigo!,
Birthday Boy,
Confucius,
Shizumanu Taiyō,
I Was Nineteen,
The True History of Puss 'N Boots,
The Carpenter's Pencil,
Flowers in the Attic,
The Day of the Triffids,
Blood Eagle,
Leberkäseland,
Pokémon: The Rise of Darkrai,
Born in Flames,
Kimi ni Todoke,
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,
Bravo Two Zero,
Sharpe's Peril,
Sharpe,
Sharpe's Challenge,
Dolan's Cadillac,
Brighton Rock,
Before I Go to Sleep,
Permanent Midnight,
The Orphanage,
A Monster Calls,
The Impossible,
Jurassic World: Fallen Kingdom,
The Brave Little Toaster to the Rescue,
The Brave Little Toaster Goes to Mars,
Broken Wings,
Give Me Your Hand,
Made... The Movie,
Mulán,
On the Road,
Star Trek: Strange New Worlds,
Winter's Tale,
"Et in Arcadia Ego, Part 2",
The Basketball Diaries,
Yu-Gi-Oh! The Movie: Pyramid of Light,
Simply Black,
Simply Black,
The Second Renaissance Part II,
Evangelion: 3.0 You Can (Not) Redo,
The Animatrix,
Gay Trilogy,
Bishonen,
Spirit Untamed,
The Blackout,
The Blackout,
The New Corporation: The Unfortunately Necessary Sequel,
The Corporation,
Mystery Woman: Snapshot,
Mystery Woman: Vision of a Murder,
Mystery Woman: At First Sight,
McBride: The Doctor Is Out... Really Out,
Jane Doe: Vanishing Act,
The Equalizer,
Firefly,
Jane Doe: Eye of the Beholder,
Maya the Bee – The Golden Orb,
Maya the Bee,
Ooops! The Adventure Continues,
Ooops! Noah Is Gone...,
Sword of the Valiant,
Bamse and the Thief City,
Cats & Dogs,
La Flor - Episode 1,
La Flor - Episode 2,
La Flor - Episode 3,
La Flor - Episode 4,
La Flor - Episode 5,
La Flor - Episode 6,
The Flower (Part 1),
The Flower (Part 3),
The Flower (Part 2),
La Flor,
Mike's New Car,
Mr. Incredible and Pals,
Ice Age: A Mammoth Christmas,
Attack on Titan,
The Way Out,
Child's Play 3,
Cinderella III: A Twist in Time,
Green Lantern: Emerald Knights,
Green Lantern: First Flight,
Superman: Doomsday,
Wonder Woman,
Batman: Year One (film),
Superman/Batman: Apocalypse,
Justice League: Doom,
Justice League: Crisis on Two Earths,
My Own Swordsman,
Return to the Blue Lagoon,
A Friend to Die For,
Johnny Mnemonic,
The Thing from Another World,
Ramona and Beezus,
The Ugly Duckling,
Kummeli Stories,
Kummeli: Kultakuume,
Witchfinder General,
The Poseidon Adventure,
Beethoven's Christmas Adventure,
American Pie Presents: The Book of Love,
Atlas Shrugged: Part II,
The Spy Who Came in from the Cold,
The Spy Who Came in from the Cold,
Invisible Agent,
The Woman in the Dunes,
Henry V,
Me Before You,
The Gods Must Be Crazy II,
The Gods Must Be Crazy,
Die Superbullen,
Ballermann 6,
The Wall,
Liebe Mauer,
Rudy: The Return of the Racing Pig,
Go Trabi Go,
Get Smart,
Get Smart,
Get Smart,
Porky's Revenge!,
Dostana,
The Maze Runner,
Maze Runner: The Scorch Trials,
Maze Runner: The Death Cure,
Maze Runner,
Goal III: Taking on the World,
Highlander III: The Sorcerer,
Lupin the 3rd vs. Detective Conan: The Movie,
Naruto Shippuden the Movie: Bonds,
Naruto Shippuden the Movie,
Minions,
Minions: The Rise of Gru,
Minions,
Despicable Me 3,
Despicable Me 2,
Despicable Me,
Helpless,
Fame,
Glee: The 3D Concert Movie,
"Silent Night, Deadly Night",
Born Free,
Repo Men,
Heavy Metal,
Police Academy 6: City Under Siege,
Police Academy,
Wallander – Sveket,
22 Jump Street,
Cloudy with a Chance of Meatballs,
21 Jump Street,
The Lego Movie,
22 Jump Street,
Cloudy with a Chance of Meatballs,
21 Jump Street,
The Lego Movie,
Crayon Shin-chan: Serious Battle! Robot Dad Strikes Back,
Detective Conan: Dimensional Sniper,
Detective Conan: Sunflowers of Inferno,
Detective Conan: Crimson Love Letter,
Detective Conan: The Darkest Nightmare,
Peter Pan,
Speak,
The Cabinet of Dr. Caligari,
Shaun the Sheep Movie,
Shaun the Sheep Movie,
Shaun the Sheep,
Planes: Fire & Rescue,
Stitch! The Movie,
Whiplash,
First Man,
La La Land,
Triumph of the Will,
"Sherlock, Jr.",
Tangerines,
Hitman: Agent 47,
"Black Coal, Thin Ice",
Look Who's Talking Now,
Scooby-Doo! WrestleMania Mystery,
Batman: Under the Red Hood,
Superman: Doomsday,
Tom and Jerry's Giant Adventure,
Tom and Jerry: The Lost Dragon,
Tom and Jerry: Spy Quest,
Tom and Jerry's Giant Adventure,
Tom and Jerry: The Lost Dragon,
Scoob!,
Hellraiser: Deader,
Hellraiser: Hellworld,
Hellraiser: Hellseeker,
A Monster in Paris,
Club Oscar,
The Road to El Dorado,
Shark Tale,
Ratatouille,
Tomorrowland,
Mission: Impossible – Ghost Protocol,
Jack-Jack Attack,
The Iron Giant,
Mission: Impossible,
Incredibles 2,
The Incredibles,
Fever,
Tim's Vermeer,
Twigson Ties the Knot,
Starship Troopers 3: Marauder,
Dragon Ball Z: Resurrection 'F',
Tremors 2: Aftershocks,
Dark Souls,
Godzilla 2000,
Godzilla vs. Mothra,
Godzilla vs. Destoroyah,
Godzilla vs. Mechagodzilla II,
Scooby-Doo and the Ghoul School,
Kull the Conqueror,
Last Rites,
Marvel Animated Features,
Dragonheart 3: The Sorcerer's Curse,
London Has Fallen,
Snabba Cash II,
Side by Side,
The Huntsman: Winter's War,
Daddy or Mommy,
Vitreous Flower Destroys the World,
Boy 7,
"Kidnapping, Caucasian Style",
Rings,
The Birth of a Nation,
Alpha and Omega,
Alpha and Omega,
The Wild Thornberrys,
Painkiller Jane,
Titeuf,
Garfield: His 9 Lives,
Garfield's Thanksgiving,
Garfield's Babes and Bullets,
The Man Who Knew Infinity,
Phantom Boy,
A Cat in Paris,
Phantom Boy,
A Cat in Paris,
The Producers,
Midsummer's Equation,
A Fairly Odd Christmas,
One Piece Film: Gold,
Tomorrow,
Zoo,
Hedi,
Treasure Island,
The Horror Show,
Ghost in the Shell,
Snow White and the Huntsman,
Camping Cosmos,
La Vie sexuelle des Belges,
La Vie sexuelle des Belges 1950-1978,
Iru Mugan,
Keep Watching,
Skhizein,
I Lost My Body,
Slayers Gorgeous,
Slayers The Motion Picture,
Slayers Return,
Slayers Great,
Phobia 2,
John Carter,
WALL·E,
Finding Nemo,
Finding Dory,
Finding Nemo,
Agnes,
A Silent Voice,
K-On! The Movie,
Yolki,
FernGully: The Last Rainforest,
Fashionistas,
Tales from the Golden Age,
Tales from the Golden Age,
Tales from the Golden Age,
Vampire Hunter D,
Gantz: O,
An American Tail: The Treasure of Manhattan Island,
An American Tail: The Mystery of the Night Monster,
Home Invasion,
Children of the Corn,
Pissed and Proud,
Ghoulies,
Ghoulies,
Hotel Rock'n'Roll,
Hotel Rock'n'Roll,
The Prince and the Pauper,
Oliver & Company,
White Fang 2: Myth of the White Wolf,
Rebirth of Mothra II,
The Sapphires,
Eight Crazy Nights,
Kirikou and the Wild Beasts,
La folle histoire de Max et Léon,
Pacific Rim Uprising,
The Greatest Showman,
The 101-Year Old Man Who Skipped Out on the Bill and Disappeared,
The Hundred-Year-Old Man Who Climbed Out the Window and Disappeared,
Cult of Chucky,
Seed of Chucky,
Curse of Chucky,
Sing,
Babes in Toyland,
12 Strong,
Yolki 2,
Noodle,
The Rider,
Eternals,
Nomadland,
A Nightmare on Elm Street,
The Guilty,
The Cosmonaut,
Halo Legends,
Halo Legends,
Halo Legends,
"Godzilla, King of the Monsters!",
Forever My Girl,
The Legend of Sleepy Hollow,
Sleeping Beauty,
Lady and the Tramp,
The Adventures of Ichabod and Mr. Toad,
The Three Caballeros,
Alice in Wonderland,
One Hundred and One Dalmatians,
Curious George 2: Follow That Monkey!,
The Rugrats Movie,
Rugrats Go Wild,
Tom and Jerry: Blast Off to Mars,
Tom and Jerry: The Fast and the Furry,
Undocumented,
Above Us Only Sky,
Ein Mord mit Aussicht,
"Me Ivan, You Abraham",
Texas Chainsaw Massacre: The Next Generation,
Sleepless Night,
The Little Polar Bear 2: The Mysterious Island,
The Little Polar Bear 2: The Mysterious Island,
The Little Polar Bear 2: The Mysterious Island,
Sugar Cane Alley,
A Dry White Season,
Shiloh,
2Bobule,
Mademoiselle Paradis,
Johnny English Strikes Again,
The Wicker Tree,
The Wicker Man Trilogy,
The Wicker Man,
Artifact,
Awesome; I Fuckin' Shot That!,
Fruitvale Station,
Creed,
Rocky,
Marvel Cinematic Universe Phase Three,
Black Panther,
Eddie and the Cruisers II: Eddie Lives!,
Lord of the Flies,
The Second Jungle Book: Mowgli & Baloo,
Purple Sea,
Sibling Rivalry,
Phineas and Ferb the Movie: Across the 2nd Dimension,
The Gruffalo's Child,
The Hustle,
The Captain's Daughter,
Almanya – Welcome to Germany,
The State Counsellor,
The Thaw,
Philadelphia Experiment II,
La Jetée,
Children of the Corn II: The Final Sacrifice,
Amos & Andrew,
Bab'Aziz,
Let Me Eat Your Pancreas,
Storm Boy,
Boost,
Dear Ex,
Dear Ex,
Book of Dragons,
Bee Movie,
The Prince of Egypt,
Whispering Corridors,
Porco Rosso,
The Wind Rises,
Howl's Moving Castle,
My Neighbor Totoro,
Kiki's Delivery Service,
Princess Mononoke,
Spirited Away,
Whisper 4,
Return to Oz,
Atlas Shrugged: Part I,
DC Showcase: The Spectre,
Superman/Shazam!: The Return of Black Adam,
Daffy Duck's Fantastic Island,
Candyman: Day of the Dead,
Lady Gaga Presents the Monster Ball Tour: At Madison Square Garden,
The Hole in the Ground,
After,
Steven Universe: The Movie,
Road to Ninja: Naruto the Movie,
The Patience Stone,
Farmageddon: A Shaun the Sheep Movie,
Black Christmas,
Kung Fury 2,
Kung Fury,
Legend of the Boneknapper Dragon,
Another Day of Life,
Another Day of Life,
Clemency,
Return to Never Land,
"Mickey, Donald, Goofy: The Three Musketeers",
Return to Never Land,
El Camino: A Breaking Bad Movie,
Breaking Bad,
For Sama,
For Sama,
Crayon Shin-chan: Very Tasty! B-class Gourmet Survival!!,
Professor Layton and the Eternal Diva,
The Flat,
Advocate,
Advocate,
Kokoro,
Ong Bak 2,
Village of the Damned,
Godzilla vs. Megaguirus,
Godzilla: Tokyo S.O.S.,
Godzilla Against Mechagodzilla,
Asterix in Britain,
Antigone,
Naruto Shippuden the Movie: The Will of Fire,
Naruto the Movie: Blood Prison,
Naruto Shippuden the Movie: The Lost Tower,
The Heart of the Bear,
Boogeyman 2,
Ocean Waves,
Pulse,
Asterix and the Vikings,
The Karnstein Trilogy,
Hedd Wyn,
The Turning,
The Turning,
The Turning,
The Turning,
The Turning,
The Turning,
The Turning,
The Turning,
The Turning,
The Turning,
The Turning,
THX 1138,
American Graffiti,
Star Wars Trilogy,
Star Wars prequel trilogy,
Star Wars: Episode I – The Phantom Menace,
Star Wars: Episode II – Attack of the Clones,
Star Wars: Episode IV – A New Hope,
G-Force,
V/H/S/2,
Angry Video Game Nerd: The Movie,
Prison Break,
The Experiment,
Downton Abbey,
The Last Faust,
The Rugrats Movie,
One Piece Film: Z,
Dragon Ball Super: Broly,
The Crucible,
Unending,
Stargate: The Ark of Truth,
Eyes of Laura Mars,
Star Wars Trilogy,
Star Wars: Episode V – The Empire Strikes Back,
Ulysses,
Måste gitt,
A Hustler's Diary,
Fullmetal Alchemist: The Sacred Star of Milos,
The Italian Job,
Ultimate Avengers,
Batman Unlimited: Mech vs. Mutants,
Batman Beyond: Return of the Joker,
Ultimate Avengers,
Inuyasha the Movie: Swords of an Honorable Ruler,
Inuyasha the Movie: Fire on the Mystic Island,
Inuyasha the Movie: Affections Touching Across Time,
Inuyasha the Movie: The Castle Beyond the Looking Glass,
Dracula,
Yellow Submarine,
Magic Journey to Africa,
The Equalizer,
The Gruffalo,
A Boy and His Dog,
The Wild Thornberrys Movie,
The Wild Thornberrys Movie,
Slumdog Millionaire,
Brave,
Brave,
The Prince of Egypt,
Godzilla Raids Again,
Puppet Master II,
The Legend of the 7 Golden Vampires,
Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,
Godzilla vs. Biollante,
Joseph: King of Dreams,
The Corporation,
Tremors 3: Back to Perfection,
Ginger Snaps 2: Unleashed,
An Extremely Goofy Movie,
Many Happy Returns,
Many Happy Returns,
Ouija,
Stitch! The Movie,
The Little Prince,
Kung Fu Panda,
Kung Fu Panda,
Iron Warrior,
Maleficent,
Starship Troopers 2: Hero of the Federation,
10 Cloverfield Lane,
Black Mirror,
"Liza, the Fox-Fairy",
Item 47,
The Revelation of the Pyramids,
Winter on Fire: Ukraine's Fight for Freedom,
Bolt,
Tangled Ever After,
Tangled,
Zootopia,
Bolt,
Moana,
Big Hero 6,
John Wick: Chapter 2,
John Wick: Chapter 3 – Parabellum,
White Sun of the Desert,
Wakko's Wish,
Wakko's Wish,
Wakko's Wish,
Sherlock Gnomes,
Kung Fu Panda,
Memento Mori,
Whispering Corridors,
The Facts of Life,
The Three Caballeros,
Tarzan II,
Yolki 5,
I Spit on Your Grave: Deja Vu,
Deadpool,
Terminator: Dark Fate,
Deadpool,
X-Men,
Tangled Ever After,
Tangled,
The Aristocrats,
The Aristocrats,
Santa Claus Conquers the Martians,
"Mary, Queen of Scots",
The Pirogue,
The Peanut Butter Solution,
Dhaam Dhoom,
Cardcaptor Sakura: The Movie,
Cardcaptor Sakura Movie 2: The Sealed Card,
Last Order: Final Fantasy VII,
Koizora,
October,
October,
Superman vs. The Elite,
